"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"9097","fl6654","fl6654-3",0,0,1,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"9689","fl6654","fl6654-4",1,1,1,0,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"7556","fl6655","fl6655-1",0,1,0,0,1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"32221","fl6655","fl6655-2",1,0,0,0,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"10510","fl6655","fl6655-3",0,0,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"4505","fl6655","fl6655-4",1,0,0,0,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"5965","fl6655","fl6655-5",1,1,0,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"5977","fl6655","fl6655-6",0,0,1,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"3924","fl6655","fl6655-7",1,1,1,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"71012","fl6656","fl6656-1",1,0,1,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"29711","fl6656","fl6656-2",0,0,0,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"31012","fl6656","fl6656-3",1,0,1,0,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"1326","fl6656","fl6656-4",1,1,0,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"2317","fl6656","fl6656-5",0,1,1,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"121910","fl6656","fl6656-6",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"73871","fl6656","fl6656-7",1,0,0,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"6094","fl6657","fl6657-1",0,0,0,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"651121","fl6657","fl6657-2",0,1,0,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"5447","fl6657","fl6657-3",1,1,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"7928","fl6658","fl6658-1",1,1,1,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"9195","fl6658","fl6658-2",0,1,1,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"9617","fl6658","fl6658-3",1,1,1,1,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"64661","fl6658","fl6658-4",1,0,1,0,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"9067","fl6658","fl6658-5",1,0,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"9145","fl6658","fl6658-6",1,0,0,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"5811010","fl6658","fl6658-7",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"9418","fl6659","fl6659-1",0,0,1,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"8855","fl6659","fl6659-2",0,0,1,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"73710","fl6659","fl6659-3",0,0,0,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"8230","fl6659","fl6659-4",1,0,0,0,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"5258","fl6659","fl6659-5",0,0,1,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"9458","fl6659","fl6659-6",0,0,0,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"6707","fl6660","fl6660-1",1,0,1,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"5448","fl6661","fl6661-1",1,1,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"5423","fl6662","fl6662-1",1,0,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"8856","fl6662","fl6662-2",0,0,1,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"1691010","fl6662","fl6662-3",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"1911210","fl6662","fl6662-4",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"86112","fl6662","fl6662-5",0,0,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"1811110","fl6662","fl6662-6",0,0,1,0,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"9345","fl6662","fl6662-7",1,0,1,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"415910","fl6663","fl6663-1",0,1,1,1,1,0,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"9419","fl6663","fl6663-2",0,0,1,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"55613","fl6663","fl6663-3",1,1,0,1,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"66371","fl6663","fl6663-4",0,1,1,0,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"175810","fl6664","fl6664-1",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"185610","fl6664","fl6664-2",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"1549","fl6664","fl6664-3",1,0,0,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"2839","fl6664","fl6664-4",1,1,0,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"85610","fl6665","fl6665-1",1,1,1,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"9077","fl6665","fl6665-2",0,1,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"8952","fl6665","fl6665-3",0,1,1,1,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"64351","fl6665","fl6665-4",0,1,0,0,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"88412","fl6665","fl6665-5",1,1,0,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"409410","fl6666","fl6666-1",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"2517","fl6666","fl6666-2",0,1,0,1,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"80611","fl6666","fl6666-3",1,0,1,0,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"241510","fl6666","fl6666-4",1,1,1,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"7005","fl6666","fl6666-5",1,1,0,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"73201","fl6667","fl6667-1",0,0,0,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"3365","fl6667","fl6667-2",1,1,1,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"63614","fl6667","fl6667-3",1,1,0,1,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"54311","fl6668","fl6668-1",0,1,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"7019","fl6668","fl6668-2",1,0,1,0,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"87511","fl6668","fl6668-3",0,1,0,1,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"8503","fl6668","fl6668-4",1,0,0,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"9604","fl6669","fl6669-1",1,1,1,1,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"4006","fl6670","fl6670-1",1,1,1,1,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"3646","fl6670","fl6670-2",1,1,0,1,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"3717","fl6670","fl6670-3",0,0,1,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"437210","fl6670","fl6670-4",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"44411","fl6670","fl6670-5",1,1,0,1,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"61891","fl6670","fl6670-6",1,0,0,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"7557","fl6670","fl6670-7",0,1,0,0,1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"175910","fl6671","fl6671-1",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"9446","fl6671","fl6671-2",1,1,1,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"68412","fl6671","fl6671-3",1,1,0,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"1945","fl6671","fl6671-4",1,0,0,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"5259","fl6671","fl6671-5",0,0,1,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"5347","fl6671","fl6671-6",1,0,1,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"1956","fl6672","fl6672-1",0,1,0,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"9546","fl6672","fl6672-2",1,0,0,1,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"53810","fl6672","fl6672-3",1,0,0,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"7047","fl6672","fl6672-4",1,1,1,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"66651","fl6672","fl6672-5",1,0,0,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"6267","fl6673","fl6673-1",1,0,0,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"1220","fl6673","fl6673-2",1,1,0,1,0,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"4984","fl6673","fl6673-3",1,0,0,0,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"10226","fl6673","fl6673-4",1,0,1,1,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"72961","fl6673","fl6673-5",0,0,0,1,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"48410","fl6674","fl6674-1",1,1,0,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"4076","fl6674","fl6674-2",0,1,1,0,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"53811","fl6674","fl6674-3",1,0,0,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"64261","fl6675","fl6675-1",1,0,0,0,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"66931","fl6675","fl6675-2",0,0,1,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"63271","fl6676","fl6676-1",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"71013","fl6676","fl6676-2",1,0,1,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"10185","fl6676","fl6676-3",1,0,0,1,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"1920","fl6677","fl6677-1",0,1,0,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"73881","fl6677","fl6677-2",1,0,0,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"41961","fl6677","fl6677-3",0,1,0,0,0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"4776","fl6677","fl6677-4",0,0,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"41191","fl6677","fl6677-5",0,1,0,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"13310","fl6677","fl6677-6",0,0,1,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"5229","fl6678","fl6678-1",1,1,0,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"8548","fl6678","fl6678-2",1,0,1,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"21691","fl6678","fl6678-3",1,1,1,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"8727","fl6678","fl6678-4",1,1,1,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"5986","fl6679","fl6679-1",1,0,1,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"30112","fl6679","fl6679-2",0,0,1,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"5011110","fl6679","fl6679-3",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"8517","fl6679","fl6679-4",0,0,1,0,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"62112","fl6680","fl6680-1",0,0,1,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"8675","fl6680","fl6680-2",0,1,0,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"92310","fl6680","fl6680-3",0,1,0,1,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"65661","fl6680","fl6680-4",1,1,1,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"4326","fl6680","fl6680-5",0,1,0,1,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"1929","fl6681","fl6681-1",1,1,1,1,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"1037","fl6681","fl6681-2",0,1,1,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"3376","fl6681","fl6681-3",0,0,0,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"10194","fl6681","fl6681-4",0,1,0,1,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"1153","fl6682","fl6682-1",0,1,0,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"1001710","fl6682","fl6682-2",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"5791210","fl6682","fl6682-3",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"5958","fl6682","fl6682-4",0,1,0,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"3523","fl6682","fl6682-5",1,1,1,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"1013610","fl6682","fl6682-6",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"61210","fl6683","fl6683-1",1,1,0,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"65261","fl6684","fl6684-1",1,1,0,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"4904","fl6685","fl6685-1",1,0,0,1,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"9336","fl6685","fl6685-2",0,0,1,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"11011","fl6685","fl6685-3",1,0,1,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"97710","fl6685","fl6685-4",0,0,0,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"72641","fl6685","fl6685-5",1,0,1,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"21861","fl6686","fl6686-1",1,0,0,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"72851","fl6686","fl6686-2",1,1,1,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"1048","fl6686","fl6686-3",1,1,1,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"73391","fl6686","fl6686-4",0,0,1,1,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"7665","fl6686","fl6686-5",1,0,1,1,1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"583710","fl6687","fl6687-1",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"92311","fl6687","fl6687-2",0,1,0,1,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"751710","fl6687","fl6687-3",0,1,0,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"1567","fl6687","fl6687-4",1,1,0,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"8676","fl6688","fl6688-1",0,1,0,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"1646","fl6688","fl6688-2",1,1,0,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"4818","fl6688","fl6688-3",0,0,0,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"263410","fl6689","fl6689-1",0,1,1,0,0,0,0,0,1,0,"Haspel-ok","Not Haspel-ok"
"711121","fl6689","fl6689-2",0,1,1,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"9783","fl6689","fl6689-3",1,0,0,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"4151010","fl6690","fl6690-1",0,1,1,1,1,0,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"71612","fl6690","fl6690-2",1,1,0,1,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"4517","fl6690","fl6690-3",0,1,0,0,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"9905","fl6690","fl6690-4",1,0,1,1,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"7768","fl6691","fl6691-1",1,1,1,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"1826","fl6691","fl6691-2",1,0,0,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"10105","fl6691","fl6691-3",1,0,0,0,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"4877","fl6691","fl6691-4",0,1,1,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"89611","fl6691","fl6691-5",1,1,1,1,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"18711","fl6692","fl6692-1",0,1,0,1,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"55614","fl6692","fl6692-2",1,1,0,1,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"634183","fl6692","fl6692-3",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"759210","fl6692","fl6692-4",0,1,1,0,1,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"1327","fl6692","fl6692-5",1,1,0,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"651131","fl6692","fl6692-6",0,1,0,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"9554","fl6692","fl6692-7",0,1,0,1,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"2471510","fl6693","fl6693-1",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"21610","fl6693","fl6693-2",1,1,1,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"9352","fl6693","fl6693-3",0,1,1,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"1724","fl6694","fl6694-1",1,1,0,1,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"4727","fl6694","fl6694-2",1,1,1,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"55110","fl6694","fl6694-3",0,1,1,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"7746","fl6694","fl6694-4",1,0,1,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"4566","fl6695","fl6695-1",1,1,1,0,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"125410","fl6695","fl6695-2",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"72191","fl6696","fl6696-1",1,1,1,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"9428","fl6696","fl6696-2",1,0,1,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"2808","fl6696","fl6696-3",1,1,1,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"5424","fl6696","fl6696-4",1,0,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"5507","fl6696","fl6696-5",1,0,1,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"31711","fl6697","fl6697-1",0,0,1,1,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"8835","fl6697","fl6697-2",0,1,0,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"437310","fl6697","fl6697-3",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"8728","fl6697","fl6697-4",1,1,1,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"7020","fl6698","fl6698-1",1,0,1,0,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"27812","fl6699","fl6699-1",1,0,1,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"7720","fl6699","fl6699-2",0,0,1,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"71581","fl6699","fl6699-3",0,1,0,1,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"9205","fl6699","fl6699-4",1,1,1,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"72331","fl6699","fl6699-5",0,1,0,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"71201","fl6700","fl6700-1",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"3445","fl6700","fl6700-2",1,1,1,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"79912","fl6700","fl6700-3",0,1,1,1,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"1146","fl6700","fl6700-4",1,0,0,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"4596","fl6701","fl6701-1",0,1,0,1,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"61810","fl6702","fl6702-1",1,0,0,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"9459","fl6703","fl6703-1",0,0,0,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"2935","fl6704","fl6704-1",0,0,1,0,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"437410","fl6704","fl6704-2",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"321910","fl6704","fl6704-3",1,1,1,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"4684","fl6704","fl6704-4",1,1,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"1179","fl6704","fl6704-5",0,0,1,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"1904","fl6704","fl6704-6",1,0,1,1,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"127810","fl6704","fl6704-7",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"2584","fl6705","fl6705-1",1,0,0,0,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"9759","fl6706","fl6706-1",0,1,1,1,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"81914","fl6706","fl6706-2",0,1,0,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"9804","fl6707","fl6707-1",1,1,0,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"7794","fl6707","fl6707-2",0,1,0,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"58912","fl6707","fl6707-3",0,0,1,1,0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"8476","fl6707","fl6707-4",0,1,1,1,0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"2065","fl6707","fl6707-5",1,0,1,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"1654","fl6707","fl6707-6",0,0,1,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"9465","fl6707","fl6707-7",1,0,0,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"81811","fl6708","fl6708-1",1,0,0,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"6304","fl6708","fl6708-2",1,0,1,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"7666","fl6708","fl6708-3",1,0,1,1,1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"65581","fl6708","fl6708-4",0,1,1,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"6605","fl6709","fl6709-1",1,1,0,0,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"42051","fl6709","fl6709-2",1,1,0,0,0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"4506","fl6709","fl6709-3",1,0,0,0,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"8953","fl6710","fl6710-1",0,1,1,1,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"4427","fl6710","fl6710-2",1,0,0,1,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"52411","fl6710","fl6710-3",1,1,0,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"82311","fl6710","fl6710-4",0,1,1,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"9044","fl6711","fl6711-1",1,1,1,0,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"5296","fl6711","fl6711-2",0,0,0,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"2218","fl6711","fl6711-3",1,0,1,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"3053","fl6711","fl6711-4",0,0,0,0,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"2066","fl6712","fl6712-1",1,0,1,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"4311110","fl6712","fl6712-2",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"5366","fl6712","fl6712-3",1,1,1,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"71014","fl6712","fl6712-4",1,0,1,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"8885","fl6712","fl6712-5",1,1,1,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"64361","fl6713","fl6713-1",0,1,0,0,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"1457","fl6714","fl6714-1",0,0,0,0,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"27813","fl6714","fl6714-2",1,0,1,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"1827","fl6714","fl6714-3",1,0,1,0,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"1584","fl6714","fl6714-4",1,0,1,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"73541","fl6714","fl6714-5",0,1,1,1,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"8322","fl6714","fl6714-6",1,1,1,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"9206","fl6715","fl6715-1",1,1,1,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"73891","fl6715","fl6715-2",1,0,0,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"4685","fl6716","fl6716-1",1,1,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"61561","fl6716","fl6716-2",0,1,1,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"2607","fl6716","fl6716-3",1,1,0,0,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"3567","fl6716","fl6716-4",1,1,0,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"445610","fl6717","fl6717-1",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"10065","fl6717","fl6717-2",1,0,1,1,0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
