"LANG","ITEM","skflavor","suflavor","nsflavor","npiflavor","fciflavor","nqflavor","type"
"fl4039","fl4039-4",1,0,0,0,1,0,"artificial"
"fl4040","fl4040-1",0,1,1,1,0,0,"artificial"
"fl4040","fl4040-2",0,1,0,0,0,0,"artificial"
"fl4040","fl4040-3",0,0,1,0,1,0,"artificial"
"fl4041","fl4041-1",0,0,1,0,1,0,"artificial"
"fl4041","fl4041-2",0,1,1,1,1,1,"artificial"
"fl4041","fl4041-3",0,1,1,1,1,0,"artificial"
"fl4041","fl4041-4",1,0,1,0,0,1,"artificial"
"fl4041","fl4041-5",1,1,1,0,1,0,"artificial"
"fl4042","fl4042-1",0,1,0,1,0,1,"artificial"
"fl4042","fl4042-2",0,1,0,0,1,1,"artificial"
"fl4042","fl4042-3",1,1,1,1,0,1,"artificial"
"fl4042","fl4042-4",1,0,1,1,0,0,"artificial"
"fl4042","fl4042-5",1,0,0,1,0,0,"artificial"
"fl4043","fl4043-1",0,0,1,0,0,1,"artificial"
"fl4043","fl4043-2",0,1,1,1,0,0,"artificial"
"fl4043","fl4043-3",1,1,0,1,0,1,"artificial"
"fl4043","fl4043-4",1,1,1,1,1,0,"artificial"
"fl4043","fl4043-5",1,1,0,1,1,0,"artificial"
"fl4043","fl4043-6",1,0,1,1,0,1,"artificial"
"fl4043","fl4043-7",0,1,0,0,0,0,"artificial"
"fl4044","fl4044-1",1,1,0,0,0,1,"artificial"
"fl4044","fl4044-2",0,1,0,1,1,0,"artificial"
"fl4044","fl4044-3",0,0,1,0,1,1,"artificial"
"fl4044","fl4044-4",0,0,1,0,0,0,"artificial"
"fl4044","fl4044-5",0,1,0,0,1,1,"artificial"
"fl4045","fl4045-1",1,1,0,0,0,1,"artificial"
"fl4045","fl4045-2",1,1,0,0,1,0,"artificial"
"fl4045","fl4045-3",0,0,1,0,1,1,"artificial"
"fl4045","fl4045-4",0,1,0,0,0,1,"artificial"
"fl4045","fl4045-5",1,0,1,0,0,1,"artificial"
"fl4045","fl4045-6",1,0,0,0,1,1,"artificial"
"fl4045","fl4045-7",0,1,1,0,0,1,"artificial"
"fl4046","fl4046-1",1,1,1,0,0,1,"artificial"
"fl4046","fl4046-2",1,1,1,1,0,1,"artificial"
"fl4046","fl4046-3",0,1,1,0,1,0,"artificial"
"fl4046","fl4046-4",1,0,1,1,0,1,"artificial"
"fl4046","fl4046-5",0,1,0,0,0,1,"artificial"
"fl4046","fl4046-6",1,1,1,1,0,1,"artificial"
"fl4046","fl4046-7",1,1,0,0,1,1,"artificial"
"fl4047","fl4047-1",0,0,1,0,1,0,"artificial"
"fl4047","fl4047-2",1,0,0,1,0,0,"artificial"
"fl4047","fl4047-3",1,0,1,0,1,0,"artificial"
"fl4047","fl4047-4",0,1,1,0,0,0,"artificial"
"fl4048","fl4048-1",0,1,1,0,1,0,"artificial"
"fl4048","fl4048-2",0,1,0,0,1,0,"artificial"
"fl4049","fl4049-1",0,0,1,0,1,0,"artificial"
"fl4049","fl4049-2",0,0,0,1,1,1,"artificial"
"fl4050","fl4050-1",0,1,1,0,1,1,"artificial"
"fl4050","fl4050-2",1,0,0,1,1,0,"artificial"
"fl4051","fl4051-1",0,1,0,0,1,0,"artificial"
"fl4052","fl4052-1",1,1,0,0,0,0,"artificial"
"fl4052","fl4052-2",0,0,0,0,0,1,"artificial"
"fl4052","fl4052-3",0,1,0,0,1,1,"artificial"
"fl4052","fl4052-4",0,0,1,1,0,1,"artificial"
"fl4052","fl4052-5",0,1,0,0,1,1,"artificial"
"fl4052","fl4052-6",1,0,1,1,1,1,"artificial"
"fl4053","fl4053-1",0,1,0,0,0,1,"artificial"
"fl4053","fl4053-2",1,0,1,0,1,0,"artificial"
"fl4053","fl4053-3",0,1,1,0,1,1,"artificial"
"fl4053","fl4053-4",1,1,1,1,0,0,"artificial"
"fl4053","fl4053-5",0,0,1,0,0,0,"artificial"
"fl4054","fl4054-1",1,0,1,1,0,0,"artificial"
"fl4054","fl4054-2",1,1,1,1,0,0,"artificial"
"fl4054","fl4054-3",0,0,0,1,0,0,"artificial"
"fl4055","fl4055-1",1,0,1,1,0,1,"artificial"
"fl4055","fl4055-2",1,0,1,0,1,0,"artificial"
"fl4055","fl4055-3",1,0,1,1,0,1,"artificial"
"fl4055","fl4055-4",0,1,0,0,1,0,"artificial"
"fl4055","fl4055-5",1,1,0,0,0,0,"artificial"
"fl4055","fl4055-6",0,1,1,0,0,1,"artificial"
"fl4056","fl4056-1",0,1,1,1,1,0,"artificial"
"fl4056","fl4056-2",1,1,0,0,0,1,"artificial"
"fl4056","fl4056-3",0,1,1,1,0,0,"artificial"
"fl4056","fl4056-4",1,1,1,0,0,1,"artificial"
"fl4056","fl4056-5",0,0,0,0,1,1,"artificial"
"fl4056","fl4056-6",1,0,1,1,0,0,"artificial"
"fl4056","fl4056-7",0,0,1,0,1,1,"artificial"
"fl4057","fl4057-1",0,1,0,0,0,0,"artificial"
"fl4057","fl4057-2",0,0,0,1,0,1,"artificial"
"fl4057","fl4057-3",0,1,0,1,0,1,"artificial"
"fl4058","fl4058-1",1,1,1,0,0,0,"artificial"
"fl4058","fl4058-2",1,0,1,0,1,0,"artificial"
"fl4058","fl4058-3",0,0,0,1,1,0,"artificial"
"fl4058","fl4058-4",1,1,1,1,1,0,"artificial"
"fl4058","fl4058-5",1,1,1,1,0,1,"artificial"
"fl4058","fl4058-6",1,0,0,0,1,1,"artificial"
"fl4058","fl4058-7",0,1,1,1,1,1,"artificial"
"fl4059","fl4059-1",1,1,1,0,1,0,"artificial"
"fl4059","fl4059-2",1,1,1,0,1,0,"artificial"
"fl4059","fl4059-3",1,0,0,1,0,0,"artificial"
"fl4059","fl4059-4",0,0,1,0,0,0,"artificial"
"fl4059","fl4059-5",1,1,0,0,1,0,"artificial"
"fl4060","fl4060-1",0,1,1,1,1,0,"artificial"
"fl4060","fl4060-2",0,0,0,1,1,1,"artificial"
"fl4060","fl4060-3",1,1,0,0,0,1,"artificial"
"fl4060","fl4060-4",0,1,1,0,0,0,"artificial"
"fl4060","fl4060-5",1,1,1,1,1,0,"artificial"
"fl4060","fl4060-6",1,1,0,0,0,0,"artificial"
"fl4061","fl4061-1",1,0,0,0,0,0,"artificial"
"fl4061","fl4061-2",0,1,1,0,1,0,"artificial"
"fl4061","fl4061-3",0,0,1,1,1,0,"artificial"
"fl4061","fl4061-4",1,1,0,1,0,1,"artificial"
"fl4061","fl4061-5",1,1,0,0,1,0,"artificial"
"fl4061","fl4061-6",1,1,0,1,1,0,"artificial"
"fl4062","fl4062-1",0,0,0,1,0,0,"artificial"
"fl4063","fl4063-1",1,0,1,1,1,0,"artificial"
"fl4063","fl4063-2",1,0,1,1,0,0,"artificial"
"fl4063","fl4063-3",0,0,1,1,1,0,"artificial"
"fl4063","fl4063-4",1,0,1,0,1,1,"artificial"
"fl4063","fl4063-5",1,0,1,1,0,0,"artificial"
"fl4064","fl4064-1",1,1,1,0,1,0,"artificial"
"fl4064","fl4064-2",0,1,1,0,0,1,"artificial"
"fl4065","fl4065-1",1,1,1,1,0,1,"artificial"
"fl4065","fl4065-2",0,0,1,1,0,1,"artificial"
"fl4065","fl4065-3",0,0,1,1,0,0,"artificial"
"fl4065","fl4065-4",1,1,0,1,0,1,"artificial"
"fl4065","fl4065-5",0,1,1,0,0,0,"artificial"
"fl4066","fl4066-1",1,1,1,0,1,0,"artificial"
"fl4066","fl4066-2",1,0,0,1,0,0,"artificial"
"fl4066","fl4066-3",0,1,0,1,0,1,"artificial"
"fl4066","fl4066-4",0,1,0,0,1,0,"artificial"
"fl4066","fl4066-5",0,0,1,0,0,0,"artificial"
"fl4066","fl4066-6",1,1,1,0,0,1,"artificial"
"fl4066","fl4066-7",1,0,1,1,1,0,"artificial"
"fl4067","fl4067-1",1,1,0,1,1,1,"artificial"
"fl4067","fl4067-2",1,0,1,0,1,1,"artificial"
"fl4067","fl4067-3",0,1,1,0,1,0,"artificial"
"fl4067","fl4067-4",1,0,0,0,0,0,"artificial"
"fl4067","fl4067-5",1,1,0,1,0,1,"artificial"
"fl4067","fl4067-6",0,1,1,1,0,1,"artificial"
"fl4067","fl4067-7",1,0,0,0,1,0,"artificial"
"fl4068","fl4068-1",1,0,0,0,0,0,"artificial"
"fl4069","fl4069-1",1,0,1,0,1,0,"artificial"
"fl4070","fl4070-1",1,0,0,1,0,1,"artificial"
"fl4070","fl4070-2",1,0,0,0,1,0,"artificial"
"fl4070","fl4070-3",0,0,1,0,1,1,"artificial"
"fl4070","fl4070-4",1,0,1,0,1,1,"artificial"
"fl4070","fl4070-5",1,1,0,0,0,0,"artificial"
"fl4071","fl4071-1",1,1,1,1,0,0,"artificial"
"fl4071","fl4071-2",0,0,0,0,0,1,"artificial"
"fl4071","fl4071-3",0,1,1,0,0,1,"artificial"
"fl4071","fl4071-4",0,1,0,1,1,1,"artificial"
"fl4071","fl4071-5",1,0,0,1,0,1,"artificial"
"fl4071","fl4071-6",1,1,0,1,0,0,"artificial"
"fl4072","fl4072-1",1,0,0,0,0,0,"artificial"
"fl4072","fl4072-2",0,1,0,0,0,1,"artificial"
"fl4073","fl4073-1",1,1,0,0,0,1,"artificial"
"fl4073","fl4073-2",1,0,0,0,1,1,"artificial"
"fl4073","fl4073-3",0,1,0,0,0,0,"artificial"
"fl4073","fl4073-4",1,0,0,0,0,1,"artificial"
"fl4074","fl4074-1",1,0,0,0,1,1,"artificial"
"fl4074","fl4074-2",0,0,1,1,1,1,"artificial"
"fl4074","fl4074-3",0,0,1,0,1,1,"artificial"
"fl4074","fl4074-4",1,0,0,0,1,1,"artificial"
"fl4074","fl4074-5",0,1,1,0,1,0,"artificial"
"fl4074","fl4074-6",1,0,0,1,1,1,"artificial"
"fl4075","fl4075-1",1,1,0,0,0,1,"artificial"
"fl4076","fl4076-1",0,1,1,1,1,1,"artificial"
"fl4076","fl4076-2",0,1,1,0,0,0,"artificial"
"fl4076","fl4076-3",1,0,1,0,1,0,"artificial"
"fl4076","fl4076-4",1,0,1,1,1,0,"artificial"
"fl4076","fl4076-5",1,0,0,1,1,1,"artificial"
"fl4077","fl4077-1",1,1,1,1,1,1,"artificial"
"fl4078","fl4078-1",0,1,0,1,0,0,"artificial"
"fl4078","fl4078-2",1,0,1,0,0,0,"artificial"
"fl4078","fl4078-3",1,1,0,0,0,1,"artificial"
"fl4079","fl4079-1",1,0,1,0,0,0,"artificial"
"fl4079","fl4079-2",1,1,1,0,1,1,"artificial"
"fl4079","fl4079-3",1,0,1,1,0,0,"artificial"
"fl4079","fl4079-4",0,1,0,1,0,0,"artificial"
"fl4079","fl4079-5",1,0,1,1,0,0,"artificial"
"fl4079","fl4079-6",0,0,1,1,0,0,"artificial"
"fl4080","fl4080-1",0,1,1,0,0,1,"artificial"
"fl4080","fl4080-2",1,1,0,1,1,0,"artificial"
"fl4080","fl4080-3",1,1,1,1,0,1,"artificial"
"fl4080","fl4080-4",1,1,0,1,0,0,"artificial"
"fl4080","fl4080-5",1,1,1,1,0,0,"artificial"
"fl4081","fl4081-1",1,1,1,1,1,1,"artificial"
"fl4082","fl4082-1",0,0,0,1,1,0,"artificial"
"fl4082","fl4082-2",1,0,0,1,1,0,"artificial"
"fl4083","fl4083-1",0,1,0,1,0,0,"artificial"
"fl4083","fl4083-2",1,1,0,1,0,0,"artificial"
"fl4083","fl4083-3",0,0,0,0,0,1,"artificial"
"fl4083","fl4083-4",1,0,1,1,0,0,"artificial"
"fl4083","fl4083-5",1,0,1,1,1,1,"artificial"
"fl4084","fl4084-1",1,0,1,0,1,0,"artificial"
"fl4084","fl4084-2",1,1,0,0,1,1,"artificial"
"fl4084","fl4084-3",1,1,0,1,1,0,"artificial"
"fl4084","fl4084-4",1,1,1,0,0,0,"artificial"
"fl4085","fl4085-1",1,1,0,1,0,1,"artificial"
"fl4085","fl4085-2",1,1,1,0,0,0,"artificial"
"fl4085","fl4085-3",1,1,0,1,1,1,"artificial"
"fl4085","fl4085-4",1,0,0,0,0,0,"artificial"
"fl4085","fl4085-5",1,0,0,0,0,1,"artificial"
"fl4086","fl4086-1",0,1,1,0,1,1,"artificial"
"fl4086","fl4086-2",0,0,1,0,0,1,"artificial"
"fl4086","fl4086-3",0,0,1,1,0,1,"artificial"
"fl4086","fl4086-4",1,0,1,1,1,1,"artificial"
"fl4086","fl4086-5",0,1,1,1,0,0,"artificial"
"fl4086","fl4086-6",1,1,0,0,0,0,"artificial"
"fl4086","fl4086-7",0,1,0,0,0,0,"artificial"
"fl4087","fl4087-1",0,1,0,1,0,1,"artificial"
"fl4088","fl4088-1",1,1,0,0,0,0,"artificial"
"fl4089","fl4089-1",1,0,0,0,1,0,"artificial"
"fl4089","fl4089-2",0,1,0,1,0,1,"artificial"
"fl4089","fl4089-3",0,0,0,1,1,0,"artificial"
"fl4090","fl4090-1",1,0,0,0,1,1,"artificial"
"fl4090","fl4090-2",0,0,1,1,0,1,"artificial"
"fl4090","fl4090-3",0,0,1,1,1,0,"artificial"
"fl4090","fl4090-4",1,1,1,1,1,0,"artificial"
"fl4090","fl4090-5",0,0,0,1,0,1,"artificial"
"fl4090","fl4090-6",0,1,1,1,1,1,"artificial"
"fl4091","fl4091-1",1,0,1,1,1,0,"artificial"
"fl4091","fl4091-2",1,1,0,1,0,0,"artificial"
"fl4091","fl4091-3",1,0,0,0,1,1,"artificial"
"fl4092","fl4092-1",0,1,0,0,1,0,"artificial"
"fl4092","fl4092-2",1,0,0,1,1,1,"artificial"
"fl4092","fl4092-3",0,1,1,1,1,1,"artificial"
"fl4092","fl4092-4",1,1,1,1,0,0,"artificial"
"fl4092","fl4092-5",0,0,0,1,1,1,"artificial"
"fl4092","fl4092-6",0,0,1,1,0,0,"artificial"
"fl4092","fl4092-7",0,1,1,1,0,1,"artificial"
"fl4093","fl4093-1",1,0,1,0,0,0,"artificial"
"fl4093","fl4093-2",1,1,0,0,0,1,"artificial"
"fl4093","fl4093-3",0,1,0,0,0,1,"artificial"
"fl4093","fl4093-4",0,0,1,0,0,1,"artificial"
"fl4093","fl4093-5",0,0,0,1,1,1,"artificial"
"fl4093","fl4093-6",1,1,1,1,0,0,"artificial"
"fl4093","fl4093-7",1,0,0,1,0,0,"artificial"
"fl4094","fl4094-1",1,1,0,0,1,0,"artificial"
"fl4094","fl4094-2",0,0,0,0,0,1,"artificial"
"fl4094","fl4094-3",1,0,1,0,0,1,"artificial"
"fl4095","fl4095-1",1,1,0,0,0,1,"artificial"
"fl4095","fl4095-2",1,0,1,0,1,0,"artificial"
"fl4095","fl4095-3",1,1,1,0,1,1,"artificial"
"fl4095","fl4095-4",0,1,0,0,0,1,"artificial"
"fl4095","fl4095-5",1,0,0,0,0,0,"artificial"
"fl4095","fl4095-6",1,1,0,0,1,0,"artificial"
"fl4096","fl4096-1",0,0,0,0,1,0,"artificial"
"fl4096","fl4096-2",0,1,1,0,1,0,"artificial"
"fl4096","fl4096-3",0,0,1,1,0,1,"artificial"
"fl4096","fl4096-4",1,0,1,0,0,0,"artificial"
"fl4097","fl4097-1",1,0,0,1,1,1,"artificial"
"fl4097","fl4097-2",1,1,1,1,1,1,"artificial"
"fl4097","fl4097-3",0,0,1,1,1,0,"artificial"
"fl4097","fl4097-4",1,1,0,1,0,1,"artificial"
"fl4097","fl4097-5",0,0,1,0,0,0,"artificial"
"fl4097","fl4097-6",0,1,0,1,0,0,"artificial"
"fl4097","fl4097-7",1,1,1,1,0,0,"artificial"
"fl4098","fl4098-1",1,0,1,1,1,1,"artificial"
"fl4098","fl4098-2",1,0,0,0,0,0,"artificial"
"fl4098","fl4098-3",0,1,0,1,0,0,"artificial"
"fl4099","fl4099-1",0,0,1,1,1,1,"artificial"
"fl4099","fl4099-2",0,1,1,1,1,1,"artificial"
"fl4099","fl4099-3",1,1,0,1,0,1,"artificial"
"fl4099","fl4099-4",1,1,0,0,1,0,"artificial"
"fl4099","fl4099-5",1,0,0,0,0,1,"artificial"
"fl4099","fl4099-6",1,1,1,1,0,1,"artificial"
"fl4099","fl4099-7",1,0,0,1,1,1,"artificial"
"fl4100","fl4100-1",0,0,1,0,0,1,"artificial"
"fl4100","fl4100-2",0,1,0,0,0,0,"artificial"
"fl4100","fl4100-3",0,1,0,1,1,1,"artificial"
"fl4100","fl4100-4",1,1,0,1,0,0,"artificial"
"fl4100","fl4100-5",0,0,1,1,1,0,"artificial"
"fl4101","fl4101-1",1,0,0,0,1,0,"artificial"
"fl4101","fl4101-2",0,0,1,1,0,0,"artificial"
"fl4101","fl4101-3",1,0,0,1,1,1,"artificial"
"fl4101","fl4101-4",1,0,0,0,0,0,"artificial"
"fl4102","fl4102-1",0,0,1,0,1,0,"artificial"
"fl4102","fl4102-2",1,0,0,0,0,0,"artificial"
"fl4102","fl4102-3",0,1,1,0,0,1,"artificial"
"fl4102","fl4102-4",0,1,0,0,0,1,"artificial"
"fl4102","fl4102-5",1,0,1,1,1,0,"artificial"
"fl4102","fl4102-6",0,1,1,0,1,1,"artificial"
"fl4102","fl4102-7",0,1,1,1,0,1,"artificial"
"fl4103","fl4103-1",1,1,0,1,1,1,"artificial"
"fl4103","fl4103-2",0,0,0,1,0,0,"artificial"
"fl4103","fl4103-3",1,1,0,1,0,0,"artificial"
"fl4103","fl4103-4",1,0,0,0,0,0,"artificial"
"fl4104","fl4104-1",0,1,0,1,1,0,"artificial"
"fl4104","fl4104-2",0,0,1,0,0,1,"artificial"
"fl4104","fl4104-3",0,1,0,1,0,1,"artificial"
"fl4104","fl4104-4",1,1,0,0,0,1,"artificial"
"fl4104","fl4104-5",0,0,0,0,0,1,"artificial"
"fl4105","fl4105-1",0,1,1,0,1,0,"artificial"
"fl4105","fl4105-2",1,0,0,0,0,0,"artificial"
"fl4105","fl4105-3",1,0,1,1,1,1,"artificial"
"fl4105","fl4105-4",1,0,1,1,1,0,"artificial"
"fl4105","fl4105-5",0,1,0,1,1,0,"artificial"
"fl4106","fl4106-1",0,0,0,1,1,1,"artificial"
"fl4106","fl4106-2",1,1,1,0,0,0,"artificial"
"fl4106","fl4106-3",1,1,0,1,1,1,"artificial"
"fl4107","fl4107-1",1,1,0,1,1,1,"artificial"
"fl4107","fl4107-2",1,1,0,1,0,1,"artificial"
"fl4107","fl4107-3",1,1,1,0,1,1,"artificial"
"fl4108","fl4108-1",1,1,0,0,0,1,"artificial"
"fl4108","fl4108-2",0,0,0,1,0,1,"artificial"
"fl4108","fl4108-3",0,1,0,1,0,0,"artificial"
"fl4108","fl4108-4",1,1,1,1,0,0,"artificial"
"fl4109","fl4109-1",1,0,0,1,1,0,"artificial"
"fl4109","fl4109-2",0,0,0,1,1,0,"artificial"
"fl4109","fl4109-3",0,1,0,0,1,1,"artificial"
"fl4109","fl4109-4",0,0,1,0,0,1,"artificial"
"fl4109","fl4109-5",0,0,1,0,1,1,"artificial"
"fl4109","fl4109-6",1,0,0,0,1,1,"artificial"
"fl4109","fl4109-7",0,0,1,0,1,1,"artificial"
"fl4110","fl4110-1",1,1,1,0,0,0,"artificial"
"fl4110","fl4110-2",0,0,1,0,0,0,"artificial"
"fl4110","fl4110-3",1,0,1,1,0,1,"artificial"
"fl4110","fl4110-4",0,1,1,0,1,0,"artificial"
"fl4110","fl4110-5",0,0,1,0,1,0,"artificial"
"fl4110","fl4110-6",1,1,1,1,1,0,"artificial"
"fl4110","fl4110-7",0,0,0,0,1,1,"artificial"
"fl4111","fl4111-1",0,0,0,1,0,1,"artificial"
"fl4111","fl4111-2",0,0,1,0,1,0,"artificial"
"fl4112","fl4112-1",0,1,0,0,1,0,"artificial"
"fl4112","fl4112-2",0,1,1,0,1,0,"artificial"
"fl4112","fl4112-3",1,0,0,0,0,1,"artificial"
"fl4112","fl4112-4",0,1,1,1,1,1,"artificial"
"fl4112","fl4112-5",1,0,1,0,1,1,"artificial"
"fl4112","fl4112-6",0,0,1,0,1,0,"artificial"
"fl4112","fl4112-7",0,0,0,1,0,1,"artificial"
"fl4113","fl4113-1",1,1,0,0,1,0,"artificial"
"fl4113","fl4113-2",1,0,1,0,0,0,"artificial"
"fl4114","fl4114-1",1,1,0,0,0,1,"artificial"
"fl4114","fl4114-2",0,0,0,1,1,1,"artificial"
"fl4114","fl4114-3",1,0,1,1,0,0,"artificial"
"fl4115","fl4115-1",0,0,0,1,1,0,"artificial"
"fl4115","fl4115-2",0,1,1,0,1,1,"artificial"
"fl4115","fl4115-3",0,0,1,1,1,1,"artificial"
"fl4115","fl4115-4",1,1,1,1,1,1,"artificial"
"fl4115","fl4115-5",1,1,1,0,1,1,"artificial"
"fl4116","fl4116-1",0,0,1,0,1,1,"artificial"
"fl4116","fl4116-2",0,0,0,0,1,1,"artificial"
"fl4116","fl4116-3",1,0,1,0,1,1,"artificial"
"fl4116","fl4116-4",0,0,1,1,1,0,"artificial"
"fl4117","fl4117-1",0,0,1,0,1,0,"artificial"
"fl4117","fl4117-2",1,1,1,0,0,1,"artificial"
"fl4117","fl4117-3",1,0,0,0,0,1,"artificial"
"fl4117","fl4117-4",1,0,0,0,1,0,"artificial"
"fl4118","fl4118-1",0,1,0,1,0,1,"artificial"
"fl4118","fl4118-2",1,0,0,0,0,1,"artificial"
"fl4118","fl4118-3",1,0,0,0,0,0,"artificial"
"fl4118","fl4118-4",0,0,1,1,1,1,"artificial"
"fl4118","fl4118-5",0,1,1,0,0,1,"artificial"
"fl4118","fl4118-6",1,0,0,1,1,1,"artificial"
"fl4118","fl4118-7",0,0,1,1,0,1,"artificial"
"fl4119","fl4119-1",0,0,0,0,0,1,"artificial"
"fl4119","fl4119-2",1,1,1,0,1,1,"artificial"
"fl4119","fl4119-3",0,0,1,0,0,1,"artificial"
"fl4120","fl4120-1",0,0,1,0,0,0,"artificial"
"fl4120","fl4120-2",0,1,0,1,1,1,"artificial"
"fl4120","fl4120-3",0,1,0,0,0,1,"artificial"
"fl4120","fl4120-4",0,1,1,0,0,0,"artificial"
"fl4120","fl4120-5",1,0,1,1,1,1,"artificial"
"fl4120","fl4120-6",0,0,1,1,1,1,"artificial"
"fl4121","fl4121-1",1,0,0,0,0,0,"artificial"
"fl4121","fl4121-2",0,0,1,0,0,1,"artificial"
"fl4121","fl4121-3",1,1,0,0,1,1,"artificial"
"fl4121","fl4121-4",0,1,0,0,0,1,"artificial"
"fl4121","fl4121-5",1,0,1,1,1,1,"artificial"
"fl4121","fl4121-6",0,1,1,0,1,1,"artificial"
"fl4122","fl4122-1",1,0,1,0,0,1,"artificial"
"fl4122","fl4122-2",1,0,1,1,0,0,"artificial"
"fl4122","fl4122-3",0,0,1,0,1,0,"artificial"
"fl4122","fl4122-4",0,0,1,1,0,0,"artificial"
"fl4122","fl4122-5",1,1,1,1,0,0,"artificial"
"fl4122","fl4122-6",0,0,1,1,0,1,"artificial"
"fl4122","fl4122-7",0,1,1,0,0,0,"artificial"
"fl4123","fl4123-1",1,0,0,1,0,1,"artificial"
"fl4124","fl4124-1",0,1,1,0,1,1,"artificial"
"fl4124","fl4124-2",0,0,0,1,1,0,"artificial"
"fl4124","fl4124-3",1,1,1,0,0,0,"artificial"
"fl4124","fl4124-4",1,0,1,1,0,0,"artificial"
"fl4124","fl4124-5",1,0,0,1,1,1,"artificial"
"fl4125","fl4125-1",1,0,1,1,1,0,"artificial"
"fl4125","fl4125-2",1,1,1,1,0,0,"artificial"
"fl4125","fl4125-3",0,0,0,1,0,0,"artificial"
"fl4125","fl4125-4",0,1,1,1,0,0,"artificial"
"fl4125","fl4125-5",1,1,0,1,0,1,"artificial"
"fl4125","fl4125-6",0,0,0,0,1,0,"artificial"
"fl4125","fl4125-7",0,0,0,1,1,0,"artificial"
"fl4126","fl4126-1",1,1,0,1,0,1,"artificial"
"fl4126","fl4126-2",1,1,1,1,0,1,"artificial"
"fl4126","fl4126-3",1,0,0,0,1,1,"artificial"
"fl4126","fl4126-4",0,0,1,1,1,0,"artificial"
"fl4126","fl4126-5",1,1,1,1,1,0,"artificial"
"fl4127","fl4127-1",1,1,1,1,1,0,"artificial"
"fl4127","fl4127-2",0,0,1,0,1,1,"artificial"
"fl4127","fl4127-3",0,0,1,1,0,1,"artificial"
"fl4128","fl4128-1",0,0,1,0,1,0,"artificial"
"fl4129","fl4129-1",0,1,0,0,0,0,"artificial"
"fl4129","fl4129-2",1,1,1,1,0,1,"artificial"
"fl4129","fl4129-3",0,1,1,1,0,0,"artificial"
"fl4130","fl4130-1",0,0,0,1,0,0,"artificial"
"fl4130","fl4130-2",0,0,0,1,0,0,"artificial"
"fl4130","fl4130-3",0,1,0,1,1,1,"artificial"
"fl4130","fl4130-4",1,1,0,1,1,1,"artificial"
"fl4130","fl4130-5",0,1,0,1,0,1,"artificial"
"fl4130","fl4130-6",0,0,1,0,0,1,"artificial"
"fl4130","fl4130-7",1,1,1,1,0,1,"artificial"
"fl4131","fl4131-1",1,1,1,1,1,0,"artificial"
"fl4131","fl4131-2",0,0,0,1,0,1,"artificial"
"fl4131","fl4131-3",1,1,1,1,0,0,"artificial"
"fl4131","fl4131-4",1,0,0,0,0,0,"artificial"
"fl4131","fl4131-5",1,0,1,0,0,1,"artificial"
"fl4131","fl4131-6",1,0,0,0,1,0,"artificial"
"fl4131","fl4131-7",0,0,1,1,1,1,"artificial"
"fl4132","fl4132-1",0,1,0,1,1,0,"artificial"
"fl4133","fl4133-1",1,0,0,0,1,1,"artificial"
"fl4133","fl4133-2",1,0,0,1,0,1,"artificial"
"fl4133","fl4133-3",0,0,0,0,0,1,"artificial"
"fl4133","fl4133-4",0,0,0,0,1,0,"artificial"
"fl4133","fl4133-5",1,0,0,1,1,1,"artificial"
"fl4133","fl4133-6",0,0,1,0,1,0,"artificial"
"fl4134","fl4134-1",1,0,1,1,1,1,"artificial"
"fl4134","fl4134-2",0,1,0,1,1,1,"artificial"
"fl4135","fl4135-1",0,1,1,1,0,1,"artificial"
"fl4135","fl4135-2",0,0,1,0,0,0,"artificial"
"fl4136","fl4136-1",1,1,0,1,0,1,"artificial"
"fl4136","fl4136-2",1,0,1,1,0,0,"artificial"
"fl4136","fl4136-3",1,0,0,0,0,0,"artificial"
"fl4136","fl4136-4",0,1,0,0,1,1,"artificial"
"fl4136","fl4136-5",0,1,1,1,0,1,"artificial"
"fl4137","fl4137-1",1,0,0,1,1,0,"artificial"
"fl4137","fl4137-2",1,0,0,1,1,1,"artificial"
"fl4137","fl4137-3",0,1,0,1,0,1,"artificial"
"fl4137","fl4137-4",1,1,0,1,0,1,"artificial"
"fl4137","fl4137-5",0,0,0,1,0,0,"artificial"
"fl4137","fl4137-6",0,1,1,0,0,0,"artificial"
"fl4137","fl4137-7",0,0,1,1,0,1,"artificial"
"fl4138","fl4138-1",1,1,1,0,1,1,"artificial"
"fl4138","fl4138-2",1,1,1,0,1,1,"artificial"
"fl4138","fl4138-3",1,0,1,1,0,1,"artificial"
"fl4138","fl4138-4",1,0,0,1,0,1,"artificial"
"fl4138","fl4138-5",0,1,1,1,1,1,"artificial"
"fl4138","fl4138-6",1,0,0,0,1,1,"artificial"
"fl4139","fl4139-1",0,0,1,0,1,1,"artificial"
"fl4139","fl4139-2",0,1,0,0,0,1,"artificial"
"fl4139","fl4139-3",0,0,1,1,0,0,"artificial"
"fl4139","fl4139-4",0,1,1,1,1,0,"artificial"
"fl4139","fl4139-5",1,0,1,0,1,1,"artificial"
"fl4139","fl4139-6",1,0,1,0,0,0,"artificial"
"fl4139","fl4139-7",1,1,0,1,1,1,"artificial"
"fl4140","fl4140-1",0,1,0,1,1,1,"artificial"
"fl4140","fl4140-2",1,0,1,1,0,0,"artificial"
"fl4141","fl4141-1",1,0,0,1,1,0,"artificial"
"fl4141","fl4141-2",1,0,0,1,1,0,"artificial"
"fl4141","fl4141-3",1,0,1,0,1,0,"artificial"
